Program_ID,Code,Label_Counterexample,Search_Steps
1923,"[('//', 'x8', 'x9', 'v0'), ('*', 'x8', 'x8', 'v1'), ('+', 'const_0', 'x8', 'v2'), ('+', 'const_1', 'x6', 'v3'), ('+', 'v2', 'v2', 'v4'), ('*', 'x1', 'x0', 'v5'), ('*', 'v4', 'v2', 'v6'), ('//', 'x4', 'x2', 'v7'), ('+', 'v2', 'v6', 'v8'), ('+', 'v6', 'x3', 'v9')]","(0, 0, 0, 1, 0, 0, 0, 0, 7, 0)",1
1924,"[('//', 'x6', 'x3', 'v0'), ('//', 'x9', 'x5', 'v1'), ('//', 'const_1', 'x2', 'v2'), ('+', 'x6', 'const_0', 'v3'), ('*', 'x6', 'x2', 'v4'), ('+', 'x4', 'x4', 'v5'), ('*', 'x4', 'const_1', 'v6'), ('*', 'x3', 'const_1', 'v7'), ('+', 'v1', 'v7', 'v8'), ('+', 'v7', 'x1', 'v9')]","(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",1
1925,"[('*', 'const_0', 'x8', 'v0'), ('//', 'v0', 'x0', 'v1'), ('*', 'const_1', 'const_0', 'v2'), ('//', 'const_1', 'v2', 'v3'), ('*', 'x5', 'x7', 'v4'), ('//', 'const_0', 'x1', 'v5'), ('*', 'x7', 'x1', 'v6'), ('//', 'x0', 'v6', 'v7'), ('*', 'v6', 'x8', 'v8'), ('*', 'x5', 'v1', 'v9')]",None,1
1926,"[('*', 'const_0', 'x9', 'v0'), ('//', 'x1', 'v0', 'v1'), ('+', 'x5', 'x0', 'v2'), ('*', 'x4', 'const_1', 'v3'), ('+', 'const_0', 'x8', 'v4'), ('//', 'const_1', 'x7', 'v5'), ('//', 'v0', 'x1', 'v6'), ('*', 'v4', 'x1', 'v7'), ('//', 'x2', 'x2', 'v8'), ('+', 'const_0', 'x9', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",1
1927,"[('*', 'x1', 'x3', 'v0'), ('+', 'x6', 'x6', 'v1'), ('+', 'const_1', 'x1', 'v2'), ('+', 'x0', 'x0', 'v3'), ('*', 'x4', 'x7', 'v4'), ('//', 'x6', 'x0', 'v5'), ('+', 'x9', 'x3', 'v6'), ('//', 'const_1', 'x2', 'v7'), ('//', 'x9', 'x2', 'v8'), ('*', 'v6', 'v6', 'v9')]","(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",1
1928,"[('//', 'x8', 'x0', 'v0'), ('*', 'x0', 'x6', 'v1'), ('*', 'const_1', 'x2', 'v2'), ('*', 'x6', 'x3', 'v3'), ('//', 'x9', 'x2', 'v4'), ('//', 'v4', 'x9', 'v5'), ('//', 'v5', 'v5', 'v6'), ('//', 'v5', 'x5', 'v7'), ('//', 'v2', 'v1', 'v8'), ('*', 'x0', 'x6', 'v9')]","(1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",1
1929,"[('//', 'x8', 'const_1', 'v0'), ('*', 'x9', 'x0', 'v1'), ('*', 'x8', 'x6', 'v2'), ('//', 'const_1', 'v1', 'v3'), ('*', 'const_0', 'x7', 'v4'), ('//', 'v1', 'v4', 'v5'), ('+', 'x0', 'x6', 'v6'), ('//', 'const_1', 'x4', 'v7'), ('+', 'x0', 'x5', 'v8'), ('+', 'x8', 'v6', 'v9')]","(1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
1930,"[('*', 'x7', 'x0', 'v0'), ('//', 'x9', 'const_1', 'v1'), ('+', 'x3', 'x9', 'v2'), ('*', 'x2', 'x8', 'v3'), ('+', 'x0', 'v3', 'v4'), ('//', 'v1', 'x9', 'v5'), ('//', 'x6', 'x1', 'v6'), ('//', 'x6', 'v5', 'v7'), ('*', 'const_0', 'v4', 'v8'), ('//', 'x3', 'v8', 'v9')]",None,1
1931,"[('*', 'x6', 'const_0', 'v0'), ('+', 'x8', 'x2', 'v1'), ('//', 'v1', 'x9', 'v2'), ('*', 'const_1', 'x8', 'v3'), ('//', 'x5', 'const_1', 'v4'), ('+', 'v0', 'x5', 'v5'), ('*', 'v3', 'v3', 'v6'), ('+', 'x7', 'v3', 'v7'), ('+', 'x8', 'v1', 'v8'), ('*', 'const_1', 'x0', 'v9')]","(1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
1932,"[('//', 'x4', 'x3', 'v0'), ('//', 'x7', 'x9', 'v1'), ('*', 'x6', 'const_1', 'v2'), ('//', 'x1', 'x0', 'v3'), ('//', 'v2', 'v1', 'v4'), ('//', 'x6', 'v2', 'v5'), ('*', 'x2', 'x0', 'v6'), ('+', 'x4', 'x4', 'v7'), ('//', 'const_1', 'v3', 'v8'), ('*', 'v6', 'v2', 'v9')]","(1, 0, 1, 0, 0, 0, 1, 0, 0, 0)",1
1933,"[('//', 'x8', 'const_1', 'v0'), ('*', 'const_1', 'x7', 'v1'), ('+', 'x6', 'x7', 'v2'), ('//', 'const_0', 'x4', 'v3'), ('*', 'const_1', 'x4', 'v4'), ('//', 'x5', 'x5', 'v5'), ('//', 'const_1', 'x3', 'v6'), ('*', 'x1', 'x0', 'v7'), ('*', 'x7', 'x3', 'v8'), ('//', 'v0', 'v4', 'v9')]","(0, 0, 0, 0, 9, 0, 0, 0, 9, 0)",1
1934,"[('*', 'x4', 'x6', 'v0'), ('*', 'x4', 'x4', 'v1'), ('//', 'x5', 'x0', 'v2'), ('//', 'x2', 'x5', 'v3'), ('+', 'v0', 'v2', 'v4'), ('*', 'const_0', 'x1', 'v5'), ('*', 'x9', 'x0', 'v6'), ('+', 'x7', 'v2', 'v7'), ('//', 'x9', 'x2', 'v8'), ('*', 'x7', 'x0', 'v9')]","(1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",1
1935,"[('+', 'x4', 'x9', 'v0'), ('*', 'v0', 'const_0', 'v1'), ('+', 'x3', 'x2', 'v2'), ('+', 'x3', 'v0', 'v3'), ('+', 'v2', 'x3', 'v4'), ('//', 'x9', 'v2', 'v5'), ('//', 'v4', 'v2', 'v6'), ('+', 'const_0', 'x5', 'v7'), ('*', 'v3', 'v4', 'v8'), ('//', 'v1', 'v4', 'v9')]",None,1
1936,"[('//', 'x8', 'x1', 'v0'), ('*', 'x8', 'x4', 'v1'), ('*', 'const_1', 'v1', 'v2'), ('*', 'x6', 'v0', 'v3'), ('*', 'const_1', 'x7', 'v4'), ('*', 'x0', 'x9', 'v5'), ('//', 'x0', 'const_1', 'v6'), ('*', 'v0', 'v4', 'v7'), ('+', 'const_1', 'v2', 'v8'), ('//', 'v6', 'v7', 'v9')]","(5, 6, 0, 0, 0, 0, 0, 1, 9, 0)",1
1937,"[('+', 'x6', 'x2', 'v0'), ('//', 'x8', 'x4', 'v1'), ('//', 'x9', 'x5', 'v2'), ('+', 'x6', 'x2', 'v3'), ('+', 'x4', 'x6', 'v4'), ('+', 'x1', 'const_0', 'v5'), ('*', 'v5', 'const_1', 'v6'), ('//', 'x1', 'v0', 'v7'), ('*', 'x4', 'x6', 'v8'), ('*', 'x2', 'x1', 'v9')]","(0, 1, 1, 0, 0, 0, 0, 0, 0, 0)",1
1938,"[('//', 'x7', 'x5', 'v0'), ('*', 'x4', 'v0', 'v1'), ('*', 'const_0', 'x7', 'v2'), ('*', 'const_0', 'v2', 'v3'), ('+', 'x6', 'v1', 'v4'), ('*', 'v2', 'v2', 'v5'), ('+', 'x1', 'v0', 'v6'), ('*', 'const_1', 'x7', 'v7'), ('*', 'v6', 'x5', 'v8'), ('+', 'x4', 'x9', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",1
1939,"[('//', 'x1', 'const_1', 'v0'), ('*', 'x2', 'v0', 'v1'), ('*', 'x6', 'const_0', 'v2'), ('*', 'x4', 'x5', 'v3'), ('+', 'x5', 'x0', 'v4'), ('*', 'x4', 'v1', 'v5'), ('+', 'v2', 'x9', 'v6'), ('+', 'v3', 'const_1', 'v7'), ('//', 'const_1', 'x5', 'v8'), ('//', 'x6', 'const_1', 'v9')]","(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",1
1940,"[('*', 'x3', 'x1', 'v0'), ('+', 'const_0', 'x8', 'v1'), ('*', 'x8', 'x3', 'v2'), ('+', 'x6', 'const_0', 'v3'), ('//', 'x7', 'const_1', 'v4'), ('+', 'x7', 'v0', 'v5'), ('+', 'v3', 'v5', 'v6'), ('*', 'v3', 'x7', 'v7'), ('//', 'x6', 'x5', 'v8'), ('//', 'const_0', 'v0', 'v9')]",None,1
1941,"[('*', 'x0', 'const_1', 'v0'), ('//', 'x3', 'v0', 'v1'), ('//', 'x7', 'x6', 'v2'), ('//', 'x9', 'v0', 'v3'), ('+', 'x9', 'const_0', 'v4'), ('//', 'const_0', 'v2', 'v5'), ('*', 'v0', 'x7', 'v6'), ('+', 'v0', 'v2', 'v7'), ('*', 'x4', 'x4', 'v8'), ('*', 'v5', 'v7', 'v9')]",None,1
1942,"[('+', 'x8', 'const_1', 'v0'), ('//', 'x2', 'x1', 'v1'), ('+', 'const_1', 'const_0', 'v2'), ('//', 'v0', 'x8', 'v3'), ('+', 'const_0', 'const_0', 'v4'), ('+', 'x4', 'x7', 'v5'), ('+', 'x7', 'v5', 'v6'), ('+', 'v3', 'x1', 'v7'), ('*', 'x7', 'v4', 'v8'), ('+', 'v4', 'const_0', 'v9')]",None,1
1943,"[('//', 'x3', 'x8', 'v0'), ('//', 'x6', 'x4', 'v1'), ('//', 'x3', 'x7', 'v2'), ('//', 'const_1', 'x4', 'v3'), ('*', 'v3', 'v3', 'v4'), ('*', 'x3', 'x5', 'v5'), ('+', 'x9', 'v5', 'v6'), ('+', 'const_0', 'x7', 'v7'), ('*', 'const_1', 'v5', 'v8'), ('+', 'x7', 'v8', 'v9')]","(0, 0, 0, 0, 0, 1, 0, 3, 0, 0)",1
1944,"[('+', 'x3', 'x6', 'v0'), ('*', 'x5', 'x3', 'v1'), ('+', 'v1', 'const_1', 'v2'), ('+', 'x0', 'x6', 'v3'), ('+', 'v3', 'v2', 'v4'), ('//', 'x9', 'x3', 'v5'), ('+', 'v1', 'x2', 'v6'), ('+', 'v5', 'x9', 'v7'), ('+', 'x7', 'x8', 'v8'), ('*', 'v1', 'v5', 'v9')]","(0, 0, 0, 1, 0, 1, 0, 0, 0, 5)",1
1945,"[('*', 'x9', 'x0', 'v0'), ('*', 'x4', 'const_0', 'v1'), ('*', 'x1', 'x4', 'v2'), ('*', 'v2', 'v2', 'v3'), ('+', 'v0', 'x3', 'v4'), ('//', 'x9', 'v0', 'v5'), ('+', 'v3', 'v4', 'v6'), ('+', 'v5', 'x6', 'v7'), ('*', 'x8', 'v7', 'v8'), ('+', 'v6', 'v0', 'v9')]","(0, 9, 0, 8, 9, 0, 0, 0, 0, 9)",1
1946,"[('//', 'x0', 'x9', 'v0'), ('*', 'x5', 'x2', 'v1'), ('+', 'x2', 'v1', 'v2'), ('*', 'v0', 'x2', 'v3'), ('*', 'x7', 'v2', 'v4'), ('//', 'v0', 'v0', 'v5'), ('+', 'v3', 'const_0', 'v6'), ('*', 'x5', 'const_1', 'v7'), ('//', 'x3', 'x2', 'v8'), ('//', 'v0', 'v7', 'v9')]","(9, 0, 0, 0, 0, 7, 0, 0, 0, 1)",1
1947,"[('*', 'x5', 'const_0', 'v0'), ('*', 'x4', 'x0', 'v1'), ('+', 'const_0', 'x2', 'v2'), ('//', 'const_0', 'v0', 'v3'), ('+', 'v3', 'const_0', 'v4'), ('*', 'x7', 'x9', 'v5'), ('+', 'x4', 'x0', 'v6'), ('//', 'v0', 'x5', 'v7'), ('*', 'v1', 'v6', 'v8'), ('+', 'x9', 'v7', 'v9')]","(0, 0, 0, 0, 0, 9, 0, 0, 0, 3)",1
1948,"[('*', 'x5', 'x2', 'v0'), ('+', 'x3', 'x5', 'v1'), ('//', 'x4', 'const_1', 'v2'), ('*', 'x7', 'v1', 'v3'), ('*', 'const_0', 'x3', 'v4'), ('//', 'v1', 'x0', 'v5'), ('+', 'x8', 'x1', 'v6'), ('*', 'v5', 'v1', 'v7'), ('+', 'x3', 'x1', 'v8'), ('*', 'x2', 'x8', 'v9')]","(0, 0, 1, 0, 0, 0, 0, 0, 1, 0)",1
1949,"[('//', 'const_1', 'x8', 'v0'), ('+', 'x0', 'x0', 'v1'), ('//', 'x1', 'x7', 'v2'), ('*', 'v0', 'x5', 'v3'), ('//', 'x8', 'x9', 'v4'), ('*', 'x8', 'x4', 'v5'), ('*', 'x4', 'x6', 'v6'), ('//', 'x1', 'x8', 'v7'), ('+', 'x2', 'v6', 'v8'), ('//', 'v5', 'v2', 'v9')]","(0, 2, 0, 0, 1, 0, 0, 1, 8, 0)",1
1950,"[('*', 'x8', 'x7', 'v0'), ('*', 'x1', 'x1', 'v1'), ('//', 'x3', 'v1', 'v2'), ('*', 'x9', 'x6', 'v3'), ('*', 'x5', 'v0', 'v4'), ('//', 'x4', 'v4', 'v5'), ('//', 'x7', 'v4', 'v6'), ('//', 'x1', 'v6', 'v7'), ('*', 'x2', 'v1', 'v8'), ('+', 'v1', 'v0', 'v9')]","(0, 5, 0, 0, 0, 0, 0, 0, 0, 0)",1
1951,"[('*', 'const_1', 'x5', 'v0'), ('//', 'const_0', 'x6', 'v1'), ('*', 'x8', 'x4', 'v2'), ('*', 'x7', 'x0', 'v3'), ('*', 'x2', 'x2', 'v4'), ('+', 'x6', 'x7', 'v5'), ('//', 'v2', 'x2', 'v6'), ('//', 'v6', 'x8', 'v7'), ('+', 'x3', 'v6', 'v8'), ('+', 'x9', 'const_0', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",1
1952,"[('*', 'x3', 'x5', 'v0'), ('//', 'x3', 'x3', 'v1'), ('*', 'x4', 'x7', 'v2'), ('+', 'v0', 'const_1', 'v3'), ('*', 'x0', 'x4', 'v4'), ('*', 'x0', 'x8', 'v5'), ('*', 'const_1', 'v5', 'v6'), ('+', 'v0', 'v6', 'v7'), ('+', 'v4', 'v4', 'v8'), ('*', 'x5', 'x9', 'v9')]","(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",1
1953,"[('+', 'x3', 'x5', 'v0'), ('*', 'x4', 'v0', 'v1'), ('+', 'x2', 'x9', 'v2'), ('*', 'x3', 'const_0', 'v3'), ('*', 'x4', 'x7', 'v4'), ('*', 'x3', 'x6', 'v5'), ('//', 'v3', 'v1', 'v6'), ('//', 'x9', 'x4', 'v7'), ('//', 'v5', 'v4', 'v8'), ('+', 'v4', 'const_1', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
1954,"[('+', 'x2', 'x0', 'v0'), ('//', 'x3', 'const_1', 'v1'), ('*', 'const_0', 'v0', 'v2'), ('*', 'const_0', 'v0', 'v3'), ('*', 'v1', 'x7', 'v4'), ('*', 'x3', 'const_1', 'v5'), ('//', 'const_0', 'x6', 'v6'), ('//', 'x8', 'v4', 'v7'), ('*', 'x5', 'x6', 'v8'), ('//', 'const_0', 'const_1', 'v9')]",None,1
1955,"[('//', 'x1', 'x7', 'v0'), ('+', 'const_1', 'x7', 'v1'), ('*', 'x9', 'x1', 'v2'), ('//', 'x8', 'x3', 'v3'), ('//', 'x9', 'v0', 'v4'), ('//', 'x2', 'const_1', 'v5'), ('*', 'x7', 'x9', 'v6'), ('+', 'v3', 'x0', 'v7'), ('//', 'v0', 'x2', 'v8'), ('+', 'x4', 'const_0', 'v9')]","(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",1
1956,"[('//', 'x9', 'x3', 'v0'), ('//', 'x7', 'x5', 'v1'), ('+', 'x9', 'x1', 'v2'), ('//', 'x8', 'x0', 'v3'), ('//', 'x5', 'const_1', 'v4'), ('//', 'const_1', 'const_1', 'v5'), ('+', 'x6', 'x5', 'v6'), ('*', 'x9', 'x3', 'v7'), ('+', 'x0', 'x9', 'v8'), ('+', 'x3', 'x7', 'v9')]","(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",1
1957,"[('+', 'x3', 'x4', 'v0'), ('*', 'x9', 'x0', 'v1'), ('*', 'x6', 'x5', 'v2'), ('+', 'x9', 'x5', 'v3'), ('+', 'x4', 'x7', 'v4'), ('+', 'v2', 'x6', 'v5'), ('+', 'x5', 'v3', 'v6'), ('+', 'x0', 'x3', 'v7'), ('*', 'x7', 'x7', 'v8'), ('//', 'const_0', 'x2', 'v9')]",None,1
1958,"[('+', 'x2', 'x9', 'v0'), ('+', 'const_0', 'x0', 'v1'), ('*', 'v1', 'const_0', 'v2'), ('+', 'x1', 'x8', 'v3'), ('*', 'x4', 'x3', 'v4'), ('+', 'const_0', 'v1', 'v5'), ('+', 'x9', 'x7', 'v6'), ('+', 'v5', 'v0', 'v7'), ('+', 'x7', 'v7', 'v8'), ('//', 'const_0', 'x5', 'v9')]",None,1
1959,"[('//', 'x7', 'x6', 'v0'), ('*', 'x4', 'x7', 'v1'), ('+', 'x4', 'x1', 'v2'), ('*', 'x0', 'x6', 'v3'), ('//', 'x4', 'x4', 'v4'), ('//', 'x9', 'x2', 'v5'), ('*', 'x4', 'v4', 'v6'), ('//', 'const_1', 'const_1', 'v7'), ('//', 'v4', 'const_1', 'v8'), ('*', 'v2', 'x8', 'v9')]","(0, 1, 0, 0, 0, 0, 0, 0, 1, 0)",1
1960,"[('*', 'const_0', 'const_0', 'v0'), ('*', 'x4', 'v0', 'v1'), ('//', 'x1', 'x3', 'v2'), ('*', 'const_0', 'x2', 'v3'), ('+', 'x5', 'v1', 'v4'), ('//', 'x4', 'x6', 'v5'), ('+', 'x2', 'const_0', 'v6'), ('//', 'x3', 'const_1', 'v7'), ('//', 'v0', 'v7', 'v8'), ('+', 'v4', 'const_0', 'v9')]","(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",1
1961,"[('+', 'x1', 'const_0', 'v0'), ('+', 'x0', 'x3', 'v1'), ('+', 'x3', 'x4', 'v2'), ('*', 'x3', 'x9', 'v3'), ('//', 'x7', 'x7', 'v4'), ('+', 'x8', 'x4', 'v5'), ('*', 'x0', 'x7', 'v6'), ('//', 'x5', 'x6', 'v7'), ('//', 'v4', 'x1', 'v8'), ('+', 'x9', 'x4', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",1
1962,"[('+', 'x1', 'x6', 'v0'), ('*', 'const_0', 'x0', 'v1'), ('//', 'const_0', 'const_1', 'v2'), ('*', 'x2', 'x2', 'v3'), ('*', 'const_0', 'v3', 'v4'), ('//', 'const_0', 'v4', 'v5'), ('//', 'x9', 'x5', 'v6'), ('*', 'x1', 'x5', 'v7'), ('//', 'x7', 'v5', 'v8'), ('//', 'v2', 'v0', 'v9')]",None,1
1963,"[('*', 'const_1', 'x2', 'v0'), ('*', 'x5', 'x9', 'v1'), ('+', 'x9', 'x1', 'v2'), ('*', 'x3', 'x5', 'v3'), ('*', 'x8', 'v0', 'v4'), ('*', 'v1', 'v4', 'v5'), ('+', 'x6', 'x3', 'v6'), ('//', 'x9', 'v4', 'v7'), ('*', 'v5', 'x1', 'v8'), ('+', 'x2', 'v5', 'v9')]","(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",1
1964,"[('+', 'x1', 'x3', 'v0'), ('*', 'const_1', 'x0', 'v1'), ('+', 'x2', 'const_0', 'v2'), ('//', 'x2', 'x7', 'v3'), ('+', 'x9', 'x2', 'v4'), ('+', 'v2', 'x1', 'v5'), ('+', 'x5', 'const_1', 'v6'), ('+', 'v5', 'v5', 'v7'), ('*', 'x7', 'v4', 'v8'), ('+', 'x3', 'const_0', 'v9')]","(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",1
1965,"[('+', 'x1', 'x8', 'v0'), ('*', 'x1', 'x1', 'v1'), ('//', 'x4', 'x9', 'v2'), ('//', 'const_1', 'x7', 'v3'), ('+', 'x9', 'v2', 'v4'), ('*', 'x7', 'x4', 'v5'), ('*', 'v4', 'x4', 'v6'), ('//', 'const_1', 'v2', 'v7'), ('//', 'v7', 'x7', 'v8'), ('//', 'const_0', 'const_1', 'v9')]",None,1
1966,"[('+', 'x9', 'x3', 'v0'), ('*', 'x2', 'x3', 'v1'), ('//', 'x4', 'x8', 'v2'), ('*', 'x6', 'x9', 'v3'), ('*', 'const_1', 'v0', 'v4'), ('//', 'v3', 'v0', 'v5'), ('//', 'x3', 'x3', 'v6'), ('+', 'x6', 'x9', 'v7'), ('*', 'x9', 'x4', 'v8'), ('//', 'v5', 'v0', 'v9')]","(0, 0, 0, 0, 0, 0, 2, 0, 0, 1)",1
1967,"[('+', 'x0', 'x9', 'v0'), ('//', 'v0', 'x7', 'v1'), ('*', 'x2', 'const_1', 'v2'), ('*', 'const_0', 'x8', 'v3'), ('*', 'x5', 'x0', 'v4'), ('+', 'x0', 'x2', 'v5'), ('//', 'v0', 'const_1', 'v6'), ('*', 'x9', 'const_1', 'v7'), ('*', 'v5', 'x0', 'v8'), ('+', 'x9', 'v4', 'v9')]","(2, 0, 0, 0, 0, 0, 0, 0, 0, 2)",1
1968,"[('//', 'const_1', 'x7', 'v0'), ('+', 'x5', 'x6', 'v1'), ('//', 'const_0', 'x6', 'v2'), ('+', 'x1', 'x3', 'v3'), ('//', 'x3', 'v3', 'v4'), ('//', 'x0', 'x0', 'v5'), ('*', 'v4', 'const_0', 'v6'), ('//', 'x0', 'x5', 'v7'), ('//', 'x8', 'v5', 'v8'), ('+', 'v1', 'v0', 'v9')]","(0, 0, 0, 0, 0, 4, 0, 0, 0, 0)",1
1969,"[('*', 'const_0', 'x2', 'v0'), ('//', 'v0', 'x5', 'v1'), ('//', 'x8', 'x9', 'v2'), ('*', 'const_0', 'x2', 'v3'), ('*', 'v3', 'v2', 'v4'), ('*', 'v2', 'v3', 'v5'), ('//', 'v0', 'v2', 'v6'), ('*', 'x7', 'x1', 'v7'), ('*', 'x2', 'const_1', 'v8'), ('*', 'const_0', 'v7', 'v9')]",None,1
1970,"[('+', 'x3', 'x6', 'v0'), ('*', 'x7', 'x8', 'v1'), ('+', 'v1', 'x1', 'v2'), ('*', 'x2', 'const_1', 'v3'), ('*', 'x0', 'x4', 'v4'), ('+', 'v4', 'x7', 'v5'), ('*', 'x6', 'v1', 'v6'), ('+', 'v5', 'v2', 'v7'), ('*', 'v1', 'v6', 'v8'), ('//', 'v8', 'x2', 'v9')]","(0, 0, 1, 0, 0, 0, 8, 9, 9, 0)",1
1971,"[('+', 'x0', 'const_1', 'v0'), ('*', 'x2', 'x0', 'v1'), ('//', 'x5', 'x6', 'v2'), ('//', 'x6', 'v1', 'v3'), ('//', 'x7', 'v3', 'v4'), ('+', 'v0', 'const_0', 'v5'), ('+', 'v1', 'x5', 'v6'), ('//', 'v6', 'x2', 'v7'), ('*', 'x0', 'x1', 'v8'), ('//', 'const_0', 'v0', 'v9')]",None,1
1972,"[('//', 'x8', 'x8', 'v0'), ('+', 'x4', 'x7', 'v1'), ('+', 'const_0', 'x1', 'v2'), ('+', 'x3', 'x6', 'v3'), ('*', 'x0', 'x0', 'v4'), ('+', 'v0', 'x3', 'v5'), ('*', 'x2', 'x9', 'v6'), ('+', 'x9', 'const_0', 'v7'), ('+', 'v5', 'v0', 'v8'), ('*', 'v7', 'x0', 'v9')]","(1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",1
1973,"[('*', 'const_0', 'const_0', 'v0'), ('*', 'x8', 'x6', 'v1'), ('*', 'x3', 'x1', 'v2'), ('//', 'x8', 'x4', 'v3'), ('//', 'x6', 'x7', 'v4'), ('//', 'x0', 'x5', 'v5'), ('*', 'x9', 'v3', 'v6'), ('+', 'x4', 'x4', 'v7'), ('//', 'x5', 'x8', 'v8'), ('*', 'x2', 'x1', 'v9')]","(0, 1, 1, 0, 0, 0, 0, 0, 0, 0)",1
1974,"[('*', 'const_0', 'x0', 'v0'), ('+', 'v0', 'x4', 'v1'), ('+', 'x7', 'x3', 'v2'), ('*', 'v0', 'v1', 'v3'), ('*', 'v0', 'const_1', 'v4'), ('+', 'x6', 'x3', 'v5'), ('//', 'x9', 'x6', 'v6'), ('//', 'v6', 'x4', 'v7'), ('+', 'const_1', 'v1', 'v8'), ('//', 'x6', 'x1', 'v9')]","(0, 4, 0, 0, 0, 0, 9, 0, 0, 0)",1
1975,"[('*', 'const_1', 'x6', 'v0'), ('*', 'x0', 'x9', 'v1'), ('*', 'v1', 'x0', 'v2'), ('+', 'v0', 'const_1', 'v3'), ('*', 'v0', 'v1', 'v4'), ('+', 'x9', 'x5', 'v5'), ('+', 'v0', 'x3', 'v6'), ('//', 'v5', 'v5', 'v7'), ('+', 'x6', 'v5', 'v8'), ('//', 'const_1', 'x7', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",1
1976,"[('+', 'x0', 'x8', 'v0'), ('//', 'x8', 'x7', 'v1'), ('*', 'x3', 'x6', 'v2'), ('*', 'x8', 'x7', 'v3'), ('*', 'const_0', 'v0', 'v4'), ('//', 'x7', 'v3', 'v5'), ('//', 'v4', 'x9', 'v6'), ('*', 'v1', 'v5', 'v7'), ('//', 'const_0', 'v1', 'v8'), ('+', 'x8', 'v6', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 9, 1)",1
1977,"[('*', 'x6', 'x4', 'v0'), ('+', 'x4', 'const_1', 'v1'), ('//', 'x2', 'x4', 'v2'), ('*', 'x2', 'x7', 'v3'), ('//', 'x3', 'v3', 'v4'), ('//', 'x2', 'x2', 'v5'), ('*', 'x3', 'x9', 'v6'), ('*', 'x7', 'v4', 'v7'), ('*', 'x4', 'v7', 'v8'), ('//', 'v1', 'const_1', 'v9')]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
1978,"[('*', 'const_1', 'x7', 'v0'), ('*', 'x9', 'x5', 'v1'), ('+', 'x6', 'x8', 'v2'), ('*', 'x1', 'v1', 'v3'), ('*', 'x5', 'v3', 'v4'), ('+', 'x9', 'x7', 'v5'), ('*', 'const_0', 'v4', 'v6'), ('//', 'x2', 'v2', 'v7'), ('+', 'x4', 'x6', 'v8'), ('+', 'v6', 'v4', 'v9')]","(0, 1, 0, 0, 0, 1, 0, 0, 0, 1)",1
1979,"[('//', 'x6', 'x0', 'v0'), ('//', 'x4', 'x2', 'v1'), ('*', 'v0', 'v1', 'v2'), ('+', 'x0', 'x8', 'v3'), ('//', 'x2', 'x4', 'v4'), ('*', 'x1', 'v3', 'v5'), ('*', 'x5', 'v1', 'v6'), ('*', 'x5', 'v5', 'v7'), ('*', 'v3', 'x5', 'v8'), ('//', 'x3', 'v5', 'v9')]","(2, 2, 0, 9, 0, 0, 0, 0, 2, 0)",1
1980,"[('//', 'x6', 'x7', 'v0'), ('+', 'const_1', 'x5', 'v1'), ('*', 'const_0', 'x6', 'v2'), ('+', 'x7', 'x4', 'v3'), ('//', 'v0', 'x2', 'v4'), ('*', 'v4', 'v0', 'v5'), ('*', 'x5', 'x7', 'v6'), ('//', 'const_1', 'x1', 'v7'), ('*', 'x9', 'const_0', 'v8'), ('+', 'x5', 'x3', 'v9')]","(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",1
1981,"[('//', 'x7', 'x0', 'v0'), ('//', 'x7', 'x9', 'v1'), ('//', 'x7', 'x4', 'v2'), ('*', 'x8', 'x4', 'v3'), ('//', 'x7', 'x4', 'v4'), ('//', 'x9', 'v3', 'v5'), ('+', 'x1', 'x4', 'v6'), ('//', 'x0', 'v2', 'v7'), ('*', 'v1', 'v3', 'v8'), ('+', 'x3', 'v7', 'v9')]","(2, 0, 0, 0, 1, 0, 0, 2, 0, 0)",1
